Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,County,Region,Product ID,Category,Sub-Category,Manufacturer,Sales,Quantity,Discount,Profit
1905,CA-2018-167094,21-10-18,22-10-18,First Class,DK-12835,Damala Kotsonis,Corporate,Kenya,Oregon,West,TEC-AC-10003116,Technology,Accessories,Other,28.4,2,0.2,6.745
1911,CA-2017-105963,15-11-17,22-11-17,Standard Class,SC-20770,Stewart Carmichael,Corporate,Kenya,California,West,TEC-AC-10003832,Technology,Accessories,Other,99.39,3,0,40.7499
1914,CA-2015-103366,15-01-15,17-01-15,First Class,EH-13990,Erica Hackney,Consumer,Kenya,Georgia,South,TEC-AC-10003628,Technology,Accessories,Other,149.95,5,0,65.978
1926,CA-2018-102834,09-03-18,13-03-18,Standard Class,LW-16990,Lindsay Williams,Corporate,Kenya,California,West,TEC-AC-10001908,Technology,Accessories,Other,199.98,2,0,69.993
1936,CA-2018-101245,27-11-18,03-12-18,Standard Class,LW-16990,Lindsay Williams,Corporate,Kenya,California,West,TEC-AC-10001284,Technology,Accessories,Other,166.16,8,0,59.8176
1945,CA-2017-108581,20-06-17,26-06-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,Kenya,Texas,Central,TEC-AC-10001109,Technology,Accessories,Other,95.968,4,0.2,26.3912
1956,CA-2018-157987,02-09-18,06-09-18,Standard Class,AC-10615,Ann Chong,Corporate,Kenya,New York,East,TEC-AC-10002842,Technology,Accessories,Other,238,2,0,38.08
1957,CA-2018-157987,02-09-18,06-09-18,Standard Class,AC-10615,Ann Chong,Corporate,Kenya,New York,East,TEC-AC-10000109,Technology,Accessories,Other,167.97,3,0,40.3128
1961,CA-2018-110905,10-09-18,15-09-18,Second Class,RW-19690,Robert Waldorf,Consumer,Kenya,Missouri,Central,TEC-AC-10003023,Technology,Accessories,Other,296.85,5,0,53.433
1962,CA-2018-110905,10-09-18,15-09-18,Second Class,RW-19690,Robert Waldorf,Consumer,Kenya,Missouri,Central,TEC-AC-10002217,Technology,Accessories,Other,112.8,6,0,6.768
1970,CA-2018-117485,23-09-18,29-09-18,Standard Class,BD-11320,Bill Donatelli,Consumer,Kenya,Oklahoma,Central,TEC-AC-10004659,Technology,Accessories,Other,291.96,4,0,102.186
1972,CA-2018-140242,06-05-18,11-05-18,Standard Class,ML-17755,Max Ludwig,Home Office,Kenya,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Other,408.744,7,0.2,76.6395
1975,CA-2015-148950,14-12-15,19-12-15,Standard Class,JD-16015,Joy Daniels,Consumer,Kenya,Illinois,Central,TEC-AC-10002718,Technology,Accessories,Other,35.016,3,0.2,-2.1885
2001,CA-2018-166128,11-04-18,18-04-18,Standard Class,LW-17215,Luke Weiss,Consumer,Kenya,California,West,TEC-AC-10001767,Technology,Accessories,Other,199.95,5,0,21.9945
2007,CA-2015-111150,31-12-15,04-01-16,Standard Class,RW-19630,Rob Williams,Corporate,Kenya,Missouri,Central,TEC-AC-10000290,Technology,Accessories,Other,47.53,7,0,16.1602
2012,CA-2016-155761,11-12-16,11-12-16,Same Day,SC-20800,Stuart Calhoun,Consumer,Kenya,Texas,Central,TEC-AC-10001606,Technology,Accessories,Other,159.984,2,0.2,35.9964
2056,CA-2018-120376,22-12-18,25-12-18,First Class,TP-21130,Theone Pippenger,Consumer,Kenya,Michigan,Central,TEC-AC-10001114,Technology,Accessories,Other,199.95,5,0,63.984
2058,CA-2018-120376,22-12-18,25-12-18,First Class,TP-21130,Theone Pippenger,Consumer,Kenya,Michigan,Central,TEC-AC-10000844,Technology,Accessories,Other,84.99,1,0,30.5964
2067,CA-2015-106439,31-10-15,04-11-15,Standard Class,GG-14650,Greg Guthrie,Corporate,Kenya,California,West,TEC-AC-10004568,Technology,Accessories,Other,251.91,9,0,47.8629
2069,CA-2016-133452,13-04-16,19-04-16,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Kenya,California,West,TEC-AC-10002800,Technology,Accessories,Other,199.96,4,0,69.986
2074,CA-2018-122504,07-11-18,12-11-18,Second Class,DB-13270,Deborah Brumfield,Home Office,Kenya,California,West,TEC-AC-10003289,Technology,Accessories,Other,59.97,3,0,13.7931
2100,CA-2018-124401,07-09-18,12-09-18,Standard Class,RD-19900,Ruben Dartt,Consumer,Kenya,Oregon,West,TEC-AC-10002926,Technology,Accessories,Other,279.944,7,0.2,80.4839
2105,CA-2018-167101,24-03-18,28-03-18,Second Class,BM-11650,Brian Moss,Corporate,Kenya,New York,East,TEC-AC-10001266,Technology,Accessories,Other,26,2,0,11.7
2127,CA-2015-126032,23-06-15,28-06-15,Standard Class,BS-11665,Brian Stugart,Consumer,Kenya,Pennsylvania,East,TEC-AC-10000158,Technology,Accessories,Other,86.376,3,0.2,1.0797
2152,CA-2015-167360,24-11-15,29-11-15,Second Class,RB-19435,Richard Bierner,Consumer,Kenya,Missouri,Central,TEC-AC-10001772,Technology,Accessories,Other,111.79,7,0,43.5981
2164,CA-2017-154018,13-10-17,19-10-17,Standard Class,HA-14920,Helen Andreada,Consumer,Kenya,Texas,Central,TEC-AC-10002402,Technology,Accessories,Other,191.976,3,0.2,23.997
2170,CA-2018-117870,27-01-18,30-01-18,Second Class,JH-15820,John Huston,Consumer,Kenya,Ohio,East,TEC-AC-10000927,Technology,Accessories,Other,71.976,3,0.2,-8.997
2184,CA-2017-128818,07-05-17,11-05-17,Standard Class,CJ-12010,Caroline Jumper,Consumer,Kenya,New York,East,TEC-AC-10001767,Technology,Accessories,Other,199.95,5,0,21.9945
2187,CA-2017-101378,14-07-17,14-07-17,Same Day,RH-19600,Rob Haberlin,Consumer,Kenya,Alabama,South,TEC-AC-10002345,Technology,Accessories,Other,29,2,0,7.25
2196,CA-2017-128412,10-12-17,17-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,Kenya,Washington,West,TEC-AC-10003038,Technology,Accessories,Other,44.75,5,0,8.5025
2235,CA-2018-104066,05-12-18,10-12-18,Standard Class,QJ-19255,Quincy Jones,Corporate,Kenya,Vermont,East,TEC-AC-10001013,Technology,Accessories,Other,205.03,7,0,67.6599
2261,CA-2016-117611,08-11-16,10-11-16,Second Class,MZ-17335,Maria Zettner,Home Office,Kenya,California,West,TEC-AC-10002049,Technology,Accessories,Other,371.97,3,0,66.9546
2262,US-2016-137960,18-12-16,18-12-16,Same Day,MW-18220,Mitch Webber,Consumer,Kenya,New York,East,TEC-AC-10002253,Technology,Accessories,Other,166.24,1,0,24.936
2264,CA-2017-131065,14-11-17,16-11-17,Second Class,AA-10375,Allen Armold,Consumer,Kenya,Georgia,South,TEC-AC-10004145,Technology,Accessories,Other,499.98,2,0,114.9954
2279,CA-2015-104283,27-06-15,01-07-15,Standard Class,LM-17065,Liz MacKendrick,Consumer,Kenya,Mississippi,South,TEC-AC-10000109,Technology,Accessories,Other,223.96,4,0,53.7504
2299,CA-2016-113145,01-11-16,05-11-16,Standard Class,VD-21670,Valerie Dominguez,Consumer,Kenya,New York,East,TEC-AC-10001838,Technology,Accessories,Other,1399.93,7,0,601.9699
2303,CA-2017-106558,17-01-17,21-01-17,Standard Class,DL-13495,Dionis Lloyd,Corporate,Kenya,Georgia,South,TEC-AC-10001142,Technology,Accessories,Other,316,4,0,31.6
2308,CA-2018-116225,05-11-18,09-11-18,Standard Class,SV-20935,Susan Vittorini,Consumer,Kenya,New York,East,TEC-AC-10001432,Technology,Accessories,Other,390.75,5,0,171.93
2319,CA-2018-122035,20-07-18,25-07-18,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Kenya,South Dakota,Central,TEC-AC-10003095,Technology,Accessories,Other,389.97,3,0,132.5898
2321,CA-2018-165491,20-03-18,24-03-18,Standard Class,HW-14935,Helen Wasserman,Corporate,Kenya,Washington,West,TEC-AC-10000358,Technology,Accessories,Other,265.93,7,0,63.8232
2343,US-2015-143231,31-12-15,03-01-16,First Class,GM-14455,Gary Mitchum,Home Office,Kenya,Massachusetts,East,TEC-AC-10000358,Technology,Accessories,Other,113.97,3,0,27.3528
2356,CA-2016-111514,31-08-16,02-09-16,First Class,SC-20260,Scott Cohen,Corporate,Kenya,California,West,TEC-AC-10004864,Technology,Accessories,Other,36.51,1,0,15.6993
2371,CA-2018-155152,07-07-18,09-07-18,Second Class,MP-17965,Michael Paige,Corporate,Kenya,Rhode Island,East,TEC-AC-10004353,Technology,Accessories,Other,252,4,0,93.24
2392,US-2016-127040,06-12-16,10-12-16,Standard Class,SG-20605,Speros Goranitis,Consumer,Kenya,New York,East,TEC-AC-10002637,Technology,Accessories,Other,1619.91,9,0,97.1946
2395,CA-2016-137897,14-11-16,19-11-16,Standard Class,PJ-18835,Patrick Jones,Corporate,Kenya,New York,East,TEC-AC-10002217,Technology,Accessories,Other,37.6,2,0,2.256
2396,CA-2016-137897,14-11-16,19-11-16,Standard Class,PJ-18835,Patrick Jones,Corporate,Kenya,New York,East,TEC-AC-10001267,Technology,Accessories,Other,59.9,2,0,23.96
2405,CA-2018-108574,07-10-18,11-10-18,Standard Class,MG-18145,Mike Gockenbach,Consumer,Kenya,California,West,TEC-AC-10002049,Technology,Accessories,Other,1115.91,9,0,200.8638
2417,CA-2018-168655,12-10-18,18-10-18,Standard Class,ML-18040,Michelle Lonsdale,Corporate,Kenya,New Mexico,West,TEC-AC-10002842,Technology,Accessories,Other,595,5,0,95.2
2421,CA-2018-159597,09-11-18,14-11-18,Standard Class,MC-17590,Matt Collister,Corporate,Kenya,California,West,TEC-AC-10004171,Technology,Accessories,Other,99.99,1,0,43.9956
2424,US-2018-147669,25-12-18,30-12-18,Standard Class,SV-20935,Susan Vittorini,Consumer,Kenya,Ohio,East,TEC-AC-10002473,Technology,Accessories,Other,158.928,7,0.2,41.7186
2444,CA-2017-146934,22-05-17,27-05-17,Standard Class,AF-10870,Art Ferguson,Consumer,Kenya,New Jersey,East,TEC-AC-10002399,Technology,Accessories,Other,95.1,5,0,30.432
2454,CA-2018-140949,17-03-18,22-03-18,Second Class,DB-13405,Denny Blanton,Consumer,Kenya,New York,East,TEC-AC-10002399,Technology,Accessories,Other,57.06,3,0,18.2592
2455,CA-2018-140949,17-03-18,22-03-18,Second Class,DB-13405,Denny Blanton,Consumer,Kenya,New York,East,TEC-AC-10003038,Technology,Accessories,Other,71.6,8,0,13.604
2475,CA-2017-114972,03-11-17,06-11-17,First Class,PF-19225,Phillip Flathmann,Consumer,Kenya,California,West,TEC-AC-10000682,Technology,Accessories,Other,82.95,5,0,29.0325
2510,CA-2018-163902,02-03-18,08-03-18,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Kenya,California,West,TEC-AC-10000580,Technology,Accessories,Other,479.94,6,0,52.7934
2512,CA-2016-102722,18-04-16,19-04-16,First Class,KW-16570,Kelly Williams,Consumer,Kenya,Louisiana,South,TEC-AC-10003116,Technology,Accessories,Other,106.5,6,0,41.535
2514,CA-2017-124506,11-11-17,17-11-17,Standard Class,BB-11545,Brenda Bowman,Corporate,Kenya,Illinois,Central,TEC-AC-10003280,Technology,Accessories,Other,95.968,4,0.2,1.1996
2526,CA-2016-124541,06-04-16,10-04-16,Standard Class,TT-21220,Thomas Thornton,Consumer,Kenya,Texas,Central,TEC-AC-10002550,Technology,Accessories,Other,25.488,2,0.2,4.4604
2534,CA-2015-111500,17-08-15,21-08-15,Standard Class,DJ-13510,Don Jones,Corporate,Kenya,Arkansas,South,TEC-AC-10000844,Technology,Accessories,Other,339.96,4,0,122.3856
2536,CA-2016-143238,06-09-16,08-09-16,First Class,LO-17170,Lori Olson,Corporate,Kenya,California,West,TEC-AC-10003499,Technology,Accessories,Other,46.32,4,0,18.0648
2556,CA-2016-111458,26-09-16,30-09-16,Standard Class,PF-19165,Philip Fox,Consumer,Kenya,New York,East,TEC-AC-10001590,Technology,Accessories,Other,50,2,0,12
2564,CA-2016-110632,17-03-16,22-03-16,Second Class,HR-14830,Harold Ryan,Corporate,Kenya,New York,East,TEC-AC-10000387,Technology,Accessories,Other,15.02,1,0,2.7036
2566,CA-2018-109589,21-12-18,24-12-18,First Class,BD-11635,Brian Derr,Consumer,Kenya,Kentucky,South,TEC-AC-10003116,Technology,Accessories,Other,71,4,0,27.69
2573,CA-2017-155845,12-08-17,15-08-17,Second Class,CM-12235,Chris McAfee,Consumer,Kenya,Texas,Central,TEC-AC-10004145,Technology,Accessories,Other,1399.944,7,0.2,52.4979
2608,CA-2015-127446,25-11-15,30-11-15,Standard Class,MC-17590,Matt Collister,Corporate,Kenya,Texas,Central,TEC-AC-10001635,Technology,Accessories,Other,24.672,3,0.2,0
2628,US-2018-165344,13-11-18,15-11-18,First Class,SB-20290,Sean Braxton,Corporate,Kenya,Ohio,East,TEC-AC-10002399,Technology,Accessories,Other,60.864,4,0.2,9.1296
2642,CA-2016-169740,20-02-16,25-02-16,Standard Class,LM-17065,Liz MacKendrick,Consumer,Kenya,Arkansas,South,TEC-AC-10000927,Technology,Accessories,Other,29.99,1,0,2.999
2667,CA-2017-111794,01-10-17,01-10-17,Same Day,HG-15025,Hunter Glantz,Consumer,Kenya,Texas,Central,TEC-AC-10003832,Technology,Accessories,Other,79.512,3,0.2,20.8719
2681,CA-2018-127026,21-01-18,27-01-18,Standard Class,MH-18115,Mick Hernandez,Home Office,Kenya,Michigan,Central,TEC-AC-10002049,Technology,Accessories,Other,619.95,5,0,111.591
2705,CA-2018-156818,11-07-18,13-07-18,Second Class,JD-16015,Joy Daniels,Consumer,Kenya,New York,East,TEC-AC-10002323,Technology,Accessories,Other,132.6,6,0,17.238
2717,CA-2018-128475,26-08-18,01-09-18,Standard Class,SC-20680,Steve Carroll,Home Office,Kenya,Georgia,South,TEC-AC-10000158,Technology,Accessories,Other,71.98,2,0,15.1158
2731,CA-2018-104801,13-02-18,19-02-18,Standard Class,FH-14350,Fred Harton,Consumer,Kenya,Washington,West,TEC-AC-10001838,Technology,Accessories,Other,799.96,4,0,343.9828
2741,CA-2018-122707,16-04-18,18-04-18,First Class,EB-13750,Edward Becker,Corporate,Kenya,Alabama,South,TEC-AC-10004227,Technology,Accessories,Other,25.98,2,0,1.5588
2746,CA-2018-163321,07-08-18,11-08-18,Second Class,FM-14380,Fred McMath,Consumer,Kenya,North Carolina,South,TEC-AC-10004571,Technology,Accessories,Other,79.992,1,0.2,21.9978
2748,US-2016-165449,22-11-16,26-11-16,Standard Class,AP-10720,Anne Pryor,Home Office,Kenya,Texas,Central,TEC-AC-10004127,Technology,Accessories,Other,27.168,4,0.2,-1.3584
2754,CA-2016-155306,17-04-16,21-04-16,Standard Class,GA-14515,George Ashbrook,Consumer,Kenya,California,West,TEC-AC-10003174,Technology,Accessories,Other,323.37,3,0,129.348
2758,CA-2017-127775,11-06-17,13-06-17,Second Class,ES-14020,Erica Smith,Consumer,Kenya,New York,East,TEC-AC-10002402,Technology,Accessories,Other,239.97,3,0,71.991
2762,CA-2018-126536,12-10-18,14-10-18,First Class,NK-18490,Neil Knudson,Home Office,Kenya,California,West,TEC-AC-10003709,Technology,Accessories,Other,0.99,1,0,0.4356
2770,US-2016-122140,02-04-16,07-04-16,Standard Class,MO-17950,Michael Oakman,Consumer,Kenya,Texas,Central,TEC-AC-10003038,Technology,Accessories,Other,50.12,7,0.2,-0.6265
2771,US-2016-122140,02-04-16,07-04-16,Standard Class,MO-17950,Michael Oakman,Consumer,Kenya,Texas,Central,TEC-AC-10003289,Technology,Accessories,Other,47.976,3,0.2,1.7991
2780,CA-2018-108322,30-04-18,05-05-18,Standard Class,SS-20140,Saphhira Shifley,Corporate,Kenya,Florida,South,TEC-AC-10003433,Technology,Accessories,Other,2.376,3,0.2,0.7425
2814,CA-2016-135685,16-11-16,18-11-16,Second Class,MP-18175,Mike Pelletier,Home Office,Kenya,Wisconsin,Central,TEC-AC-10004145,Technology,Accessories,Other,999.96,4,0,229.9908
2844,CA-2018-112865,18-05-18,22-05-18,Standard Class,BH-11710,Brosina Hoffman,Consumer,Kenya,Pennsylvania,East,TEC-AC-10000387,Technology,Accessories,Other,36.048,3,0.2,-0.9012
2859,CA-2018-138975,19-05-18,23-05-18,Standard Class,SC-20380,Shahid Collister,Consumer,Kenya,Georgia,South,TEC-AC-10003441,Technology,Accessories,Other,67.8,4,0,4.068
2880,CA-2017-152072,15-01-17,19-01-17,Standard Class,Dp-13240,Dean percer,Home Office,Kenya,New Jersey,East,TEC-AC-10000844,Technology,Accessories,Other,254.97,3,0,91.7892
2950,CA-2018-134915,12-11-18,12-11-18,Same Day,EM-14140,Eugene Moren,Home Office,Kenya,Arizona,West,TEC-AC-10001266,Technology,Accessories,Other,41.6,4,0.2,13
2989,CA-2017-139010,21-02-17,26-02-17,Second Class,MC-17635,Matthew Clasen,Corporate,Kenya,California,West,TEC-AC-10004227,Technology,Accessories,Other,12.99,1,0,0.7794
2999,CA-2015-138317,21-06-15,25-06-15,Standard Class,NW-18400,Natalie Webber,Consumer,Kenya,Pennsylvania,East,TEC-AC-10003628,Technology,Accessories,Other,95.968,4,0.2,28.7904
3019,US-2017-160528,23-08-17,30-08-17,Standard Class,MH-18115,Mick Hernandez,Home Office,Kenya,Texas,Central,TEC-AC-10002842,Technology,Accessories,Other,666.4,7,0.2,-33.32
3035,US-2016-123960,11-06-16,16-06-16,Standard Class,BD-11605,Brian Dahlen,Consumer,Kenya,Louisiana,South,TEC-AC-10003038,Technology,Accessories,Other,53.7,6,0,10.203
3050,CA-2018-121419,02-04-18,04-04-18,First Class,TC-21475,Tony Chapman,Home Office,Kenya,Georgia,South,TEC-AC-10000892,Technology,Accessories,Other,360,4,0,129.6
3061,CA-2017-144554,07-11-17,12-11-17,Standard Class,DM-13345,Denise Monton,Corporate,Kenya,Ohio,East,TEC-AC-10002800,Technology,Accessories,Other,119.976,3,0.2,22.4955
3064,CA-2016-145184,27-11-16,29-11-16,First Class,JD-16150,Justin Deggeller,Corporate,Kenya,Delaware,East,TEC-AC-10000397,Technology,Accessories,Other,104.97,3,0,7.3479
3067,CA-2018-106859,13-03-18,18-03-18,Second Class,BF-11215,Benjamin Farhat,Home Office,Kenya,New Mexico,West,TEC-AC-10004001,Technology,Accessories,Other,214.95,5,0,88.1295
3086,CA-2018-118773,09-02-18,14-02-18,Standard Class,TP-21415,Tom Prescott,Consumer,Kenya,Texas,Central,TEC-AC-10002402,Technology,Accessories,Other,127.984,2,0.2,15.998
3131,CA-2015-136399,16-12-15,17-12-15,First Class,CC-12100,Chad Cunningham,Home Office,Kenya,California,West,TEC-AC-10001142,Technology,Accessories,Other,395,5,0,39.5
3139,CA-2018-164168,12-11-18,18-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Kenya,Texas,Central,TEC-AC-10004568,Technology,Accessories,Other,44.784,2,0.2,-0.5598
3143,CA-2018-162572,25-09-18,27-09-18,Second Class,RB-19360,Raymond Buch,Consumer,Kenya,Ohio,East,TEC-AC-10003628,Technology,Accessories,Other,119.96,5,0.2,35.988
3151,CA-2016-147830,15-12-16,18-12-16,First Class,NF-18385,Natalie Fritzler,Consumer,Kenya,Ohio,East,TEC-AC-10002049,Technology,Accessories,Other,2025.36,6,0.2,607.608
3158,CA-2016-139584,24-08-16,28-08-16,Standard Class,EM-13810,Eleni McCrary,Corporate,Kenya,New York,East,TEC-AC-10001266,Technology,Accessories,Other,26,2,0,11.7
3160,US-2017-162677,26-03-17,27-03-17,First Class,DB-13210,Dean Braden,Consumer,Kenya,North Carolina,South,TEC-AC-10001314,Technology,Accessories,Other,119.976,3,0.2,-17.9964
3177,US-2018-132059,23-09-18,29-09-18,Standard Class,AP-10915,Arthur Prichep,Consumer,Kenya,Colorado,West,TEC-AC-10003280,Technology,Accessories,Other,47.984,2,0.2,0.5998
3183,CA-2018-152912,09-11-18,12-11-18,Second Class,BM-11650,Brian Moss,Corporate,Kenya,Maryland,East,TEC-AC-10004666,Technology,Accessories,Other,826.62,3,0,355.4466
3204,CA-2015-158372,10-11-15,16-11-15,Standard Class,RD-19900,Ruben Dartt,Consumer,Kenya,California,West,TEC-AC-10004209,Technology,Accessories,Other,10.99,1,0,4.2861
3209,CA-2017-108882,09-01-17,15-01-17,Standard Class,LA-16780,Laura Armstrong,Corporate,Kenya,California,West,TEC-AC-10000420,Technology,Accessories,Other,349.95,5,0,118.983
3217,CA-2015-114433,13-05-15,17-05-15,Standard Class,NP-18325,Naresj Patel,Consumer,Kenya,California,West,TEC-AC-10002800,Technology,Accessories,Other,149.97,3,0,52.4895
3222,US-2016-137008,02-10-16,08-10-16,Standard Class,JP-15460,Jennifer Patt,Corporate,Kenya,New Jersey,East,TEC-AC-10000892,Technology,Accessories,Other,90,1,0,32.4
3229,CA-2015-108189,02-10-15,05-10-15,First Class,ES-14080,Erin Smith,Corporate,Kenya,Arizona,West,TEC-AC-10003038,Technology,Accessories,Other,7.16,1,0.2,-0.0895
3246,US-2018-140907,10-12-18,12-12-18,Second Class,BP-11185,Ben Peterman,Corporate,Kenya,Washington,West,TEC-AC-10004510,Technology,Accessories,Other,49.08,3,0,4.908
3262,CA-2015-140662,17-11-15,19-11-15,First Class,TS-21205,Thomas Seio,Corporate,Kenya,California,West,TEC-AC-10001314,Technology,Accessories,Other,99.98,2,0,7.9984
3270,CA-2015-115980,15-07-15,19-07-15,Standard Class,VW-21775,Victoria Wilson,Corporate,Kenya,South Dakota,Central,TEC-AC-10003709,Technology,Accessories,Other,2.97,3,0,1.3068
3272,CA-2016-155145,27-12-16,29-12-16,Second Class,KN-16450,Kean Nguyen,Corporate,Kenya,California,West,TEC-AC-10003709,Technology,Accessories,Other,7.92,8,0,3.4848
3282,US-2015-117170,17-09-15,24-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,Kenya,North Carolina,South,TEC-AC-10001109,Technology,Accessories,Other,47.984,2,0.2,13.1956
3290,CA-2016-157770,13-12-16,15-12-16,First Class,RD-19585,Rob Dowd,Consumer,Kenya,California,West,TEC-AC-10001552,Technology,Accessories,Other,248.85,5,0,27.3735
3291,CA-2016-157770,13-12-16,15-12-16,First Class,RD-19585,Rob Dowd,Consumer,Kenya,California,West,TEC-AC-10003399,Technology,Accessories,Other,36.24,1,0,15.2208
3309,CA-2015-104738,30-12-15,01-01-16,Second Class,SP-20620,Stefania Perrino,Corporate,Kenya,Texas,Central,TEC-AC-10003628,Technology,Accessories,Other,47.984,2,0.2,14.3952
3332,CA-2018-122595,14-12-18,20-12-18,Standard Class,GM-14455,Gary Mitchum,Home Office,Kenya,Illinois,Central,TEC-AC-10000474,Technology,Accessories,Other,227.976,3,0.2,28.497
3351,CA-2017-147536,26-12-17,31-12-17,Standard Class,AR-10510,Andrew Roberts,Consumer,Kenya,New York,East,TEC-AC-10003280,Technology,Accessories,Other,89.97,3,0,18.8937
3360,CA-2017-139234,06-05-17,10-05-17,Standard Class,AF-10870,Art Ferguson,Consumer,Kenya,Illinois,Central,TEC-AC-10004510,Technology,Accessories,Other,26.176,2,0.2,-3.272
3371,CA-2017-134887,25-03-17,25-03-17,Same Day,TB-21280,Toby Braunhardt,Consumer,Kenya,Oklahoma,Central,TEC-AC-10003832,Technology,Accessories,Other,1287.45,5,0,244.6155
3423,CA-2017-134803,28-05-17,03-06-17,Standard Class,CL-12565,Clay Ludtke,Consumer,Kenya,California,West,TEC-AC-10002217,Technology,Accessories,Other,131.6,7,0,7.896
